Date,Predicted_Price
2026-06-25 14:13:42.265300092,88651.02196790065
2026-06-25 15:13:31.992559556,88661.64048735943
2026-06-25 16:13:21.719819021,88672.24477600107
2026-06-25 17:13:11.447078485,88682.83493100415
2026-06-25 18:13:01.174337950,88693.41104888364
2026-06-25 19:12:50.901597414,88703.9732254954
2026-06-25 20:12:40.628856879,88714.52155604072
2026-06-25 21:12:30.356116343,88725.05613507082
2026-06-25 22:12:20.083375807,88735.57705649122
2026-06-25 23:12:09.810635272,88746.0844135662
2026-06-26 00:11:59.537894736,88756.57829892317
2026-06-26 01:11:49.265154201,88767.05880455697
2026-06-26 02:11:38.992413665,88777.52602183429
2026-06-26 03:11:28.719673130,88787.98004149785
2026-06-26 04:11:18.446932594,88798.42095367075
2026-06-26 05:11:08.174192059,88808.84884786065
2026-06-26 06:10:57.901451523,88819.26381296397
2026-06-26 07:10:47.628710988,88829.66593727008
2026-06-26 08:10:37.355970452,88840.0553084655
2026-06-26 09:10:27.083229916,88850.43201363788
2026-06-26 10:10:16.810489381,88860.79613928021
2026-06-26 11:10:06.537748845,88871.14777129484
2026-06-26 12:09:56.265008310,88881.48699499753
2026-06-26 13:09:45.992267774,88891.8138951214
2026-06-26 14:09:35.719527239,88902.12855582101
2026-06-26 15:09:25.446786703,88912.43106067617
2026-06-26 16:09:15.174046168,88922.72149269603
2026-06-26 17:09:04.901305632,88932.99993432284
2026-06-26 18:08:54.628565096,88943.26646743588
2026-06-26 19:08:44.355824561,88953.52117335532
2026-06-26 20:08:34.083084026,88963.76413284597
2026-06-26 21:08:23.810343490,88973.99542612118
2026-06-26 22:08:13.537602954,88984.2151328465
2026-06-26 23:08:03.264862419,88994.42333214346
2026-06-27 00:07:52.992121883,89004.62010259333
2026-06-27 01:07:42.719381348,89014.80552224073
2026-06-27 02:07:32.446640812,89024.97966859734
2026-06-27 03:07:22.173900277,89035.14261864555
2026-06-27 04:07:11.901159741,89045.29444884205
2026-06-27 05:07:01.628419206,89055.43523512142
2026-06-27 06:06:51.355678670,89065.5650528997
2026-06-27 07:06:41.082938134,89075.68397707796
2026-06-27 08:06:30.810197599,89085.79208204577
2026-06-27 09:06:20.537457063,89095.88944168469
2026-06-27 10:06:10.264716528,89105.9761293718
2026-06-27 11:05:59.991975992,89116.05221798312
2026-06-27 12:05:49.719235457,89126.11777989694
2026-06-27 13:05:39.446494921,89136.17288699739
2026-06-27 14:05:29.173754386,89146.21761067765
2026-06-27 15:05:18.901013850,89156.25202184341
2026-06-27 16:05:08.628273314,89166.27619091616
2026-06-27 17:04:58.355532779,89176.29018783652
2026-06-27 18:04:48.082792244,89186.29408206746
2026-06-27 19:04:37.810051708,89196.28794259763
2026-06-27 20:04:27.537311172,89206.27183794457
2026-06-27 21:04:17.264570637,89216.24583615795
2026-06-27 22:04:06.991830101,89226.2100048227
2026-06-27 23:03:56.719089565,89236.16441106229
2026-06-28 00:03:46.446349030,89246.10912154177
2026-06-28 01:03:36.173608495,89256.04420247099
2026-06-28 02:03:25.900867959,89265.96971960764
2026-06-28 03:03:15.628127423,89275.88573826039
2026-06-28 04:03:05.355386888,89285.79232329191
2026-06-28 05:02:55.082646352,89295.68953912196
2026-06-28 06:02:44.809905817,89305.5774497304
2026-06-28 07:02:34.537165281,89315.45611866015
2026-06-28 08:02:24.264424746,89325.32560902026
2026-06-28 09:02:13.991684210,89335.1859834888
2026-06-28 10:02:03.718943675,89345.03730431582
2026-06-28 11:01:53.446203139,89354.87963332629
2026-06-28 12:01:43.173462603,89364.713031923
2026-06-28 13:01:32.900722068,89374.53756108944
2026-06-28 14:01:22.627981533,89384.35328139264
2026-06-28 15:01:12.355240997,89394.16025298607
2026-06-28 16:01:02.082500461,89403.95853561237
2026-06-28 17:00:51.809759926,89413.74818860625
2026-06-28 18:00:41.537019390,89423.52927089723
2026-06-28 19:00:31.264278855,89433.30184101242
2026-06-28 20:00:20.991538319,89443.06595707926
2026-06-28 21:00:10.718797784,89452.82167682827
2026-06-28 22:00:00.446057248,89462.56905759571
2026-06-28 22:59:50.173316713,89472.30815632634
2026-06-28 23:59:39.900576177,89482.03902957603
2026-06-29 00:59:29.627835641,89491.76173351446
2026-06-29 01:59:19.355095106,89501.47632392774
2026-06-29 02:59:09.082354570,89511.18285622103
2026-06-29 03:58:58.809614035,89520.88138542113
2026-06-29 04:58:48.536873499,89530.57196617912
2026-06-29 05:58:38.264132964,89540.25465277284
2026-06-29 06:58:27.991392428,89549.92949910948
2026-06-29 07:58:17.718651892,89559.59655872812
2026-06-29 08:58:07.445911357,89569.25588480225
2026-06-29 09:57:57.173170821,89578.90753014223
2026-06-29 10:57:46.900430286,89588.5515471978
2026-06-29 11:57:36.627689751,89598.18798806056
2026-06-29 12:57:26.354949215,89607.81690446634
2026-06-29 13:57:16.082208679,89617.43834779772
2026-06-29 14:57:05.809468144,89627.05236908639
2026-06-29 15:56:55.536727608,89636.65901901555
2026-06-29 16:56:45.263987072,89646.25834792231
2026-06-29 17:56:34.991246537,89655.85040580003
2026-06-29 18:56:24.718506002,89665.43524230068
2026-06-29 19:56:14.445765466,89675.01290673717
2026-06-29 20:56:04.173024930,89684.58344808569
2026-06-29 21:55:53.900284395,89694.14691498793
2026-06-29 22:55:43.627543859,89703.70335575346
2026-06-29 23:55:33.354803324,89713.25281836194
2026-06-30 00:55:23.082062788,89722.79535046541
2026-06-30 01:55:12.809322253,89732.3309993905
2026-06-30 02:55:02.536581717,89741.85981214062
2026-06-30 03:54:52.263841182,89751.38183539826
2026-06-30 04:54:41.991100646,89760.8971155271
2026-06-30 05:54:31.718360110,89770.4056985742
2026-06-30 06:54:21.445619575,89779.90763027222
2026-06-30 07:54:11.172879040,89789.40295604151
2026-06-30 08:54:00.900138504,89798.89172099222
2026-06-30 09:53:50.627397968,89808.37396992648
2026-06-30 10:53:40.354657433,89817.84974734049
2026-06-30 11:53:30.081916897,89827.31909742657
2026-06-30 12:53:19.809176362,89836.78206407529
2026-06-30 13:53:09.536435826,89846.23869087748
2026-06-30 14:52:59.263695291,89855.68902112631
2026-06-30 15:52:48.990954755,89865.1330978193
2026-06-30 16:52:38.718214220,89874.57096366037
2026-06-30 17:52:28.445473684,89884.00266106182
2026-06-30 18:52:18.172733148,89893.42823214633
2026-06-30 19:52:07.899992613,89902.84771874892
2026-06-30 20:51:57.627252077,89912.26116241894
2026-06-30 21:51:47.354511542,89921.66860442204
2026-06-30 22:51:37.081771006,89931.07008574202
2026-06-30 23:51:26.809030471,89940.46564708283
2026-07-01 00:51:16.536289935,89949.8553288705
2026-07-01 01:51:06.263549399,89959.23917125496
2026-07-01 02:50:55.990808864,89968.61721411198
2026-07-01 03:50:45.718068328,89977.98949704503
2026-07-01 04:50:35.445327793,89987.35605938714
2026-07-01 05:50:25.172587257,89996.71694020274
2026-07-01 06:50:14.899846722,90006.0721782895
2026-07-01 07:50:04.627106186,90015.42181218015
2026-07-01 08:49:54.354365651,90024.7658801443
2026-07-01 09:49:44.081625115,90034.10442019023
2026-07-01 10:49:33.808884579,90043.43747006664
2026-07-01 11:49:23.536144044,90052.7650672645
2026-07-01 12:49:13.263403509,90062.0872490187
2026-07-01 13:49:02.990662973,90071.40405230994
2026-07-01 14:48:52.717922437,90080.71551386632
2026-07-01 15:48:42.445181902,90090.02167016518
2026-07-01 16:48:32.172441366,90099.32255743473
2026-07-01 17:48:21.899700831,90108.61821165582
2026-07-01 18:48:11.626960295,90117.90866856358
2026-07-01 19:48:01.354219760,90127.19396364912
2026-07-01 20:47:51.081479224,90136.47413216117
2026-07-01 21:47:40.808738689,90145.74920910777
2026-07-01 22:47:30.535998153,90155.01922925793
2026-07-01 23:47:20.263257617,90164.28422714317
2026-07-02 00:47:09.990517082,90173.54423705926
2026-07-02 01:46:59.717776546,90182.79929306776
2026-07-02 02:46:49.445036011,90192.04942899759
2026-07-02 03:46:39.172295475,90201.29467844669
2026-07-02 04:46:28.899554940,90210.53507478359
2026-07-02 05:46:18.626814404,90219.77065114892
